139506,0
160106,0
104521,0
84104,0
9063,0
221396,0
25095,0
72008,0
24023,0
187029,0
114557,0
68196,0
218992,0
76996,0
191021,0
152595,0
202977,0
224784,0
75756,0
107818,0
260597,0
12744,0
28506,0
84784,0
1575,0
144904,0
196069,0
245729,0
203270,0
42377,0
206380,0
211325,0
135064,0
115742,0
147168,0
203057,0
47850,0
249627,0
131594,0
4688,0
78291,0
62142,0
82606,0
19422,0
166284,1
166338,0
27660,0
159324,-1
141336,1
184538,0
196764,0
30283,0
39695,0
90599,0
151201,0
184583,0
221819,0
199594,0
145415,1
211888,1
57019,0
218992,0
38525,0
178720,0
5170,0
73854,0
190009,0
10798,0
53152,0
49913,0
170327,0
9952,0
111271,1
163642,0
142056,0
127373,0
98335,0
101273,1
212637,0
215502,0
175946,0
175432,0
201071,0
212936,0
22434,0
225613,0
203057,0
121604,0
236486,0
24800,0
258616,0
163946,0
201749,0
128557,0
118265,0
164963,0
170327,0
181437,0
58281,0
1422,0
15450,0
221396,0
126177,1
14104,0
106909,0
70943,0
91002,0
221819,0
121604,0
147235,0
159978,0
226073,0
5621,0
77520,0
42834,0
159978,0
88826,0
49913,0
73854,0
111166,1
244482,-1
187753,0
41306,0
149996,0
251775,0
195748,0
162754,0
1254,0
151135,0
244011,0
69523,0
152983,0
201991,0
199382,0
130699,0
131119,0
196764,0
221116,-1
38525,0
47850,0
111713,0
154180,1
35287,1
138087,0
174133,0
212087,1
140836,0
6114,0
146505,0
132413,0
94715,0
147173,0
228956,0
250039,0
215859,0
259661,0
78725,0
101273,0
58281,0
186577,0
66564,0
127116,0
39695,0
175865,0
255632,0
5621,0
217938,0
1947,0
76619,0
258616,0
187178,0
214445,0
130897,0
173319,0
113456,0
145384,0
62443,0
144785,0
2538,0
233392,0
136006,0
208449,0
68196,0
91418,0
113456,0
35616,0
182230,0
84104,0
206380,0
37432,1
253538,0
207422,0
225643,0
181437,0
118294,0
32096,0
223319,0
33123,0
261292,0
182765,0
242836,1
106069,0
185340,0
186299,0
212264,1
24800,0
25095,0
22647,0
212264,1
234770,0
186299,0
23333,0
48683,0
118265,0
156334,0
168008,0
196069,0
147173,0
22480,0
200858,0
139506,0
215502,0
71866,0
100554,0
36407,0
73882,0
197212,0
100771,0
40329,0
259126,0
191165,0
208079,0
145348,0
262006,0
107818,0
48326,0
115742,1
7087,0
59045,0
183730,0
190078,0
1575,0
225377,0
191084,0
71052,0
242720,0
30071,0
148423,0
27366,0
257276,0
166120,0
239214,0
165518,1
131119,0
41306,0
180511,0
218367,0
17629,0
177879,0
15962,0
258944,0
223244,0
121932,0
227146,0
98454,0
242397,0
17057,0
200907,0
223293,0
191084,0
128793,0
238637,0
131594,0
248446,-1
200907,0
8474,0
192318,0
206962,0
228231,0
174711,0
33720,0
151135,0
258919,0
24850,0
195748,0
81956,0
250039,0
212637,0
121540,0
1422,0
214445,0
217893,0
112299,1
192318,0
216256,0
149996,0
12854,0
212637,0
