130699,0
179852,0
32397,0
93838,0
255632,0
212637,0
151201,0
145060,0
59045,0
112299,1
196268,0
183984,0
73395,0
186037,1
136888,1
57019,0
244682,0
108226,0
83651,1
194245,0
234103,0
128717,0
77520,0
65237,0
52950,0
177879,0
147168,0
221819,0
147173,0
194283,1
190189,0
175865,0
242836,1
46856,0
231177,0
14104,0
155417,0
249627,0
63264,-1
147235,0
153387,0
34608,0
16182,0
163642,0
192318,0
175946,0
261964,0
130897,0
42834,0
165518,1
28506,0
155485,0
261990,0
218992,0
196584,0
40820,0
262006,0
114557,0
187029,0
201991,0
62443,0
212869,0
161671,0
167817,1
122764,0
204687,0
94098,0
69523,0
135064,0
202650,0
1947,0
53152,0
22434,0
32676,0
169893,0
57258,0
16299,0
233392,0
231350,1
214969,0
186299,0
221116,-1
198592,0
145348,0
212936,0
147406,0
22480,0
182230,0
245729,0
6114,0
120803,0
145384,0
155625,0
135847,1
75756,0
51195,0
147454,0
39937,0
221197,0
154639,0
106515,0
27163,0
158244,0
206373,0
247343,0
11313,0
129080,0
197178,0
27195,0
12861,0
105024,0
207941,0
77897,0
2635,0
19023,0
196695,0
123481,0
90203,0
136636,-1
149613,0
190592,1
147074,0
204948,1
72861,0
255136,0
237083,0
181416,0
79018,0
113838,0
106164,0
27838,0
262339,0
70854,0
89288,1
64722,1
151260,0
147167,0
1259,0
39663,1
152305,0
187638,0
122103,0
10500,0
148230,0
147728,0
234769,0
109842,0
151320,-1
192793,0
67883,1
117549,0
210734,0
143664,1
260404,0
52535,0
39741,0
87365,0
161095,0
191819,0
142668,0
220493,1
231249,0
209235,0
247641,1
201563,0
10078,0
92002,0
58213,1
13670,0
9577,0
34671,0
24434,0
226167,0
229760,0
130437,1
199046,0
160657,0
156997,0
929,0
133026,1
153003,0
258489,0
173499,0
126908,0
108997,1
164257,0
155594,0
233719,1
237004,0
54743,0
160071,0
219624,0
52716,0
23022,0
188400,0
207016,0
186355,1
